	ORF	Metabolite
0	YOR171C	sphinganine
0	YOR171C	phytosphingosine 1-phosphate
0	YOR171C	phytosphingosine
0	YOR175C	phosphatidate (1-16:0, 2-18:1)
0	YOR175C	coenzyme A
0	YOR175C	1-acyl-sn-glycerol 3-phosphate (16:0)
0	YOR175C	oleoyl-CoA
0	YOR175C	phosphatidate (1-16:0, 2-16:1)
0	YOR175C	palmitoleoyl-CoA(4-)
0	YOR175C	phosphatidate (1-18:0, 2-18:1)
0	YOR175C	1-acyl-sn-glycerol 3-phosphate (18:0)
0	YOR175C	phosphatidate (1-16:1, 2-16:1)
0	YOR175C	1-acyl-sn-glycerol 3-phosphate (16:1)
0	YOR175C	phosphatidate (1-18:1, 2-16:1)
0	YOR175C	1-acyl-sn-glycerol 3-phosphate (18:1)
0	YOR175C	phosphatidate (1-16:1, 2-18:1)
0	YOR175C	phosphatidate (1-18:1, 2-18:1)
0	YOR175C	phosphatidate (1-18:0, 2-16:1)
0	YOR176W	H+
0	YOR176W	ferroheme b
0	YOR176W	iron(2+)
0	YOR176W	protoporphyrin
0	YOR180C	trans-2,trans-4-tetradecadienoyl-CoA
0	YOR180C	trans-3,cis-5-tetradecadienoyl-CoA
0	YOR180C	trans-2,trans-4-dodecadienoyl-CoA
0	YOR180C	trans-3,cis-5-dodecadienoyl-CoA
0	YOR184W	3-phospho-serine
0	YOR184W	2-oxoglutarate
0	YOR184W	L-glutamate
0	YOR184W	3-phospho-hydroxypyruvate
0	YOR190W	D-glucose
0	YOR190W	H2O
0	YOR190W	(1->3)-beta-D-glucan
0	YOR192C	thiamine
0	YOR192C	H+
0	YOR196C	Protein N6-(lipoyl)lysine
0	YOR196C	5'-Deoxyadenosine
0	YOR196C	L-methionine
0	YOR196C	Sulfur donor
0	YOR196C	S-adenosyl-L-methionine
0	YOR196C	Protein N6-(octanoyl)lysine
0	YOR196C	Lipoyl-[acp]
0	YOR196C	octanoyl-ACP
0	YOR202W	H2O
0	YOR202W	3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate
0	YOR202W	D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate
0	YOR209C	diphosphate
0	YOR209C	nicotinic acid D-ribonucleotide
0	YOR209C	ADP
0	YOR209C	phosphate
0	YOR209C	ATP
0	YOR209C	nicotinate
0	YOR209C	PRPP
0	YOR209C	H+
0	YOR221C	carboxyacetyl-ACP
0	YOR221C	coenzyme A
0	YOR221C	malonyl-CoA
0	YOR221C	ACP1
0	YOR222W	2-oxoglutarate
0	YOR222W	(S)-malate
0	YOR222W	2-oxoadipic acid
0	YOR226C	S-sulfanyl-[cysteine desulfurase]-[disordered-form scaffold protein] complex
0	YOR226C	[disordered-form [Fe-S] cluster scaffold protein]
0	YOR226C	S-sulfanyl-[L-cysteine desulfurase]
0	YOR236W	THF
0	YOR236W	NADP(+)
0	YOR236W	NADPH
0	YOR236W	dihydrofolic acid
0	YOR236W	H+
0	YOR241W	phosphate
0	YOR241W	5,6,7,8-tetrahydrofolyl-L-glutamic acid
0	YOR241W	ADP
0	YOR241W	H+
0	YOR241W	L-glutamate
0	YOR241W	THF
0	YOR241W	ATP
0	YOR245C	triglyceride (1-18:1, 2-18:1, 3-18:0)
0	YOR245C	coenzyme A
0	YOR245C	diglyceride (1-18:1, 2-18:1)
0	YOR245C	stearoyl-CoA
0	YOR245C	triglyceride (1-18:0, 2-16:1, 3-18:0)
0	YOR245C	diglyceride (1-18:0, 2-16:1)
0	YOR245C	triglyceride (1-16:0, 2-16:1, 3-16:1)
0	YOR245C	diglyceride (1-16:0, 2-16:1)
0	YOR245C	palmitoleoyl-CoA(4-)
0	YOR245C	triglyceride (1-18:1, 2-16:1, 3-18:0)
0	YOR245C	diglyceride (1-18:1, 2-16:1)
0	YOR245C	triglyceride (1-18:0, 2-16:1, 3-16:0)
0	YOR245C	palmitoyl-CoA
0	YOR245C	triglyceride (1-16:1, 2-16:1, 3-16:0)
0	YOR245C	diglyceride (1-16:1, 2-16:1)
0	YOR245C	triglyceride (1-16:1, 2-18:1, 3-18:1)
0	YOR245C	oleoyl-CoA
0	YOR245C	diglyceride (1-16:1, 2-18:1)
0	YOR245C	triglyceride (1-18:0, 2-16:1, 3-16:1)
0	YOR245C	triglyceride (1-18:0, 2-18:1, 3-18:1)
0	YOR245C	diglyceride (1-18:0, 2-18:1)
0	YOR245C	triglyceride (1-16:0, 2-18:1, 3-18:1)
0	YOR245C	diglyceride (1-16:0, 2-18:1)
0	YOR245C	triglyceride (1-16:0, 2-18:1, 3-16:1)
0	YOR245C	triglyceride (1-18:0, 2-18:1, 3-16:1)
0	YOR245C	triglyceride (1-16:0, 2-16:1, 3-16:0)
0	YOR245C	triglyceride (1-18:1, 2-16:1, 3-18:1)
0	YOR245C	triglyceride (1-18:1, 2-16:1, 3-16:0)
0	YOR245C	triglyceride (1-18:1, 2-18:1, 3-16:0)
0	YOR245C	triglyceride (1-18:0, 2-18:1, 3-18:0)
0	YOR245C	triglyceride (1-18:0, 2-18:1, 3-16:0)
0	YOR245C	triglyceride (1-16:0, 2-18:1, 3-16:0)
0	YOR245C	triglyceride (1-16:0, 2-18:1, 3-18:0)
0	YOR245C	triglyceride (1-16:1, 2-18:1, 3-16:1)
0	YOR245C	triglyceride (1-16:1, 2-18:1, 3-16:0)
0	YOR245C	triglyceride (1-18:0, 2-16:1, 3-18:1)
0	YOR245C	triglyceride (1-18:1, 2-18:1, 3-18:1)
0	YOR245C	triglyceride (1-16:0, 2-16:1, 3-18:0)
0	YOR245C	triglyceride (1-16:1, 2-16:1, 3-18:0)
0	YOR245C	triglyceride (1-16:0, 2-16:1, 3-18:1)
0	YOR245C	triglyceride (1-18:1, 2-16:1, 3-16:1)
0	YOR245C	triglyceride (1-16:1, 2-16:1, 3-16:1)
0	YOR245C	triglyceride (1-16:1, 2-16:1, 3-18:1)
0	YOR245C	triglyceride (1-16:1, 2-18:1, 3-18:0)
0	YOR245C	triglyceride (1-18:1, 2-18:1, 3-16:1)
0	YOR251C	thiocyanate
0	YOR251C	sulphite
0	YOR251C	H+
0	YOR251C	thiosulfate
0	YOR251C	hydrogen cyanide
0	YOR251C	hydrogen sulfide
0	YOR251C	pyruvate
0	YOR251C	TRX1 disulphide
0	YOR251C	TRX1
0	YOR251C	3-mercaptopyruvate
0	YOR253W	coenzyme A
0	YOR253W	O-acetyl-L-serine
0	YOR253W	L-serine
0	YOR253W	acetyl-CoA
0	YOR270C	H+
0	YOR270C	phosphate
0	YOR270C	ADP
0	YOR270C	H2O
0	YOR270C	ATP
0	YOR273C	putrescine
0	YOR273C	H+
0	YOR273C	spermidine
0	YOR273C	spermine
0	YOR278W	uroporphyrinogen III
0	YOR278W	H2O
0	YOR278W	preuroporphyrinogen
0	YOR283W	2-phospho-D-glyceric acid
0	YOR283W	3-phosphonato-D-glycerate(3-)
0	YOR285W	thiocyanate
0	YOR285W	sulphite
0	YOR285W	H+
0	YOR285W	thiosulfate
0	YOR285W	hydrogen cyanide
0	YOR286W	thiocyanate
0	YOR286W	sulphite
0	YOR286W	H+
0	YOR286W	thiosulfate
0	YOR286W	hydrogen cyanide
0	YOR303W	carbamoyl phosphate
0	YOR303W	ADP
0	YOR303W	phosphate
0	YOR303W	H+
0	YOR303W	L-glutamate
0	YOR303W	L-glutamine
0	YOR303W	bicarbonate
0	YOR303W	ATP
0	YOR303W	H2O
0	YOR306C	riboflavin
0	YOR311C	CDP
0	YOR311C	phosphatidate (1-18:0, 2-18:1)
0	YOR311C	diglyceride (1-18:0, 2-18:1)
0	YOR311C	CTP
0	YOR311C	H+
0	YOR311C	phosphatidate (1-16:0, 2-18:1)
0	YOR311C	diglyceride (1-16:0, 2-18:1)
0	YOR311C	phosphatidate (1-18:1, 2-18:1)
0	YOR311C	diglyceride (1-18:1, 2-18:1)
0	YOR311C	phosphatidate (1-18:1, 2-16:1)
0	YOR311C	diglyceride (1-18:1, 2-16:1)
0	YOR311C	phosphatidate (1-16:1, 2-16:1)
0	YOR311C	diglyceride (1-16:1, 2-16:1)
0	YOR311C	phosphatidate (1-18:0, 2-16:1)
0	YOR311C	diglyceride (1-18:0, 2-16:1)
0	YOR311C	phosphatidate (1-16:1, 2-18:1)
0	YOR311C	diglyceride (1-16:1, 2-18:1)
0	YOR311C	phosphatidate (1-16:0, 2-16:1)
0	YOR311C	diglyceride (1-16:0, 2-16:1)
0	YOR316C	Zn(2+)
0	YOR317W	palmitoleoyl-CoA(4-)
0	YOR317W	AMP
0	YOR317W	diphosphate
0	YOR317W	palmitoleate
0	YOR317W	ATP
0	YOR317W	coenzyme A
0	YOR317W	stearoyl-CoA
0	YOR317W	stearate
0	YOR317W	trans-2,cis-9-octadecadienoyl-CoA
0	YOR317W	(9Z,12Z)-octadecadienoate
0	YOR317W	oleoyl-CoA
0	YOR317W	oleate
0	YOR317W	palmitoyl-CoA
0	YOR317W	palmitate
0	YOR317W	lauroyl-CoA
0	YOR317W	laurate
0	YOR317W	myristoyl-CoA
0	YOR317W	myristate
0	YOR317W	propionyl-CoA
0	YOR317W	propionate
0	YOR321W	mannan
0	YOR321W	dolichyl phosphate
0	YOR321W	dolichyl D-mannosyl phosphate
0	YOR323C	phosphate
0	YOR323C	NADP(+)
0	YOR323C	L-glutamic 5-semialdehyde
0	YOR323C	NADPH
0	YOR323C	L-gamma-glutamyl phosphate
0	YOR323C	H+
0	YOR332W	H+
0	YOR332W	phosphate
0	YOR332W	ADP
0	YOR332W	H2O
0	YOR332W	ATP
0	YOR334W	Mg(2+)
0	YOR335C	AMP
0	YOR335C	diphosphate
0	YOR335C	Ala-tRNA(Ala)
0	YOR335C	ATP
0	YOR335C	L-alanine
0	YOR335C	tRNA(Ala)
0	YOR347C	ATP
0	YOR347C	pyruvate
0	YOR347C	ADP
0	YOR347C	H+
0	YOR347C	phosphoenolpyruvate
0	YOR348C	H+
0	YOR348C	L-glycine
0	YOR348C	L-alanine
0	YOR348C	L-proline
0	YOR348C	gamma-aminobutyrate
0	YOR360C	GMP
0	YOR360C	H+
0	YOR360C	3',5'-cyclic GMP
0	YOR360C	H2O
0	YOR360C	IMP
0	YOR360C	3',5'-cyclic IMP
0	YOR360C	CMP
0	YOR360C	3',5'-cyclic CMP
0	YOR360C	AMP
0	YOR360C	3',5'-cyclic AMP
0	YOR360C	dAMP
0	YOR360C	3',5'-cyclic dAMP
0	YOR374W	acetate
0	YOR374W	H+
0	YOR374W	NADH
0	YOR374W	H2O
0	YOR374W	NAD
0	YOR374W	acetaldehyde
0	YOR374W	gamma-aminobutyrate
0	YOR374W	4-aminobutanal
0	YOR374W	NADPH
0	YOR374W	NADP(+)
0	YOR374W	indole-3-acetate
0	YOR374W	indol-3-ylacetaldehyde
0	YOR374W	propionate
0	YOR374W	propanal
0	YOR375C	H2O
0	YOR375C	L-glutamate
0	YOR375C	NADP(+)
0	YOR375C	2-oxoglutarate
0	YOR375C	ammonium
0	YOR375C	H+
0	YOR375C	NADPH
0	YOR377W	coenzyme A
0	YOR377W	isobutyl acetate
0	YOR377W	isobutanol
0	YOR377W	acetyl-CoA
0	YOR377W	ethyl acetate
0	YOR377W	ethanol
0	YOR377W	phenethyl acetate
0	YOR377W	2-phenylethanol
0	YOR377W	tyrosyl acetate
0	YOR377W	tyrosol
0	YOR377W	hexyl acetate
0	YOR377W	hexanol
0	YOR377W	2-methylbutyl acetate
0	YOR377W	2-methylbutanol
0	YOR377W	isoamyl acetate
0	YOR377W	isoamylol
0	YOR377W	propyl acetate
0	YOR377W	propanol
0	YOR377W	methionyl acetate
0	YOR377W	methionol
0	YOR381W	H+
0	YOR381W	NADP(+)
0	YOR381W	iron(2+)
0	YOR381W	NADPH
0	YOR381W	iron(3+)
0	YOR384W	H+
0	YOR384W	NADP(+)
0	YOR384W	iron(2+)
0	YOR384W	NADPH
0	YOR384W	iron(3+)
0	YOR388C	NADH
0	YOR388C	carbon dioxide
0	YOR388C	formate
0	YOR388C	NAD
0	YOR391C	H2O
0	YOR391C	methylglyoxal
0	YOR391C	H+
0	YOR391C	(R)-lactate
0	YOR393W	phosphoenolpyruvate
0	YOR393W	H2O
0	YOR393W	2-phospho-D-glyceric acid
0	YPL015C	ADP-ribose
0	YPL015C	H+
0	YPL015C	nicotinamide
0	YPL015C	H2O
0	YPL015C	NAD
0	YPL023C	5-methyltetrahydrofolate
0	YPL023C	NADP(+)
0	YPL023C	H+
0	YPL023C	5,10-methylenetetrahydrofolate
0	YPL023C	NADPH
0	YPL028W	coenzyme A
0	YPL028W	acetoacetyl-CoA
0	YPL028W	acetyl-CoA
0	YPL036W	H+
0	YPL036W	ADP
0	YPL036W	phosphate
0	YPL036W	ATP
0	YPL036W	H2O
0	YPL040C	AMP
0	YPL040C	Ile-tRNA(Ile)
0	YPL040C	diphosphate
0	YPL040C	tRNA(Ile)
0	YPL040C	ATP
0	YPL040C	L-isoleucine
0	YPL053C	GDP
0	YPL053C	alpha-D-mannosyl-beta-D-mannosyldiacetylchitobiosyldiphosphodolichol
0	YPL053C	GDP-alpha-D-mannose
0	YPL053C	H+
0	YPL053C	beta-D-mannosyldiacetylchitobiosyldiphosphodolichol
0	YPL057C	H+
0	YPL057C	GDP
0	YPL057C	mannosylinositol phosphorylceramide C (C24)
0	YPL057C	inositol-P-ceramide C (C24)
0	YPL057C	GDP-alpha-D-mannose
0	YPL057C	mannosylinositol phosphorylceramide D (C24)
0	YPL057C	inositol-P-ceramide D (C24)
0	YPL057C	mannosylinositol phosphorylceramide B (C24)
0	YPL057C	inositol-P-ceramide B (C24)
0	YPL057C	mannosylinositol phosphorylceramide B' (C24)
0	YPL057C	inositol-P-ceramide B' (C24)
0	YPL057C	mannosylinositol phosphorylceramide B' (C26)
0	YPL057C	inositol-P-ceramide B' (C26)
0	YPL057C	mannosylinositol phosphorylceramide A (C24)
0	YPL057C	inositol-P-ceramide A (C24)
0	YPL057C	mannosylinositol phosphorylceramide B (C26)
0	YPL057C	inositol-P-ceramide B (C26)
0	YPL057C	mannosylinositol phosphorylceramide D (C26)
0	YPL057C	inositol-P-ceramide D (C26)
0	YPL057C	mannosylinositol phosphorylceramide C (C26)
0	YPL057C	inositol-P-ceramide C (C26)
0	YPL057C	mannosylinositol phosphorylceramide A (C26)
0	YPL057C	inositol-P-ceramide A (C26)
0	YPL059W	glutathione
0	YPL059W	NADP(+)
0	YPL059W	glutathione disulfide
0	YPL059W	H+
0	YPL059W	NADPH
0	YPL059W	H2O
0	YPL059W	hydrogen peroxide
0	YPL060W	Mg(2+)
0	YPL061W	NADPH
0	YPL061W	H+
0	YPL061W	indole-3-acetate
0	YPL061W	indol-3-ylacetaldehyde
0	YPL061W	NADP(+)
0	YPL061W	H2O
0	YPL061W	acetate
0	YPL061W	acetaldehyde
0	YPL069C	diphosphate
0	YPL069C	geranylgeranyl diphosphate
0	YPL069C	farnesyl diphosphate
0	YPL069C	isopentenyl diphosphate
0	YPL076W	H+
0	YPL076W	G00143
0	YPL076W	UDP
0	YPL076W	1-phosphatidyl-1D-myo-inositol
0	YPL076W	UDP-N-acetyl-alpha-D-glucosamine
0	YPL078C	H+
0	YPL078C	H2O
0	YPL078C	ATP
0	YPL078C	phosphate
0	YPL078C	ADP
0	YPL087W	ceramide-1 (C24)
0	YPL087W	H2O
0	YPL087W	sphinganine
0	YPL087W	lignoceric acid
0	YPL087W	ceramide-1 (C26)
0	YPL087W	cerotic acid
0	YPL087W	phytosphingosine
0	YPL087W	ceramide-2 (C26)
0	YPL087W	ceramide-2 (C24)
0	YPL088W	H+
0	YPL088W	3-chlorobenzaldehyde
0	YPL088W	NADH
0	YPL088W	NAD
0	YPL088W	3-chlorobenzyl alcohol
0	YPL088W	benzaldehyde
0	YPL088W	benzyl alcohol
0	YPL088W	3-methylbenzaldehyde
0	YPL088W	3-methylbenzyl alcohol
0	YPL088W	p-cumic aldehyde
0	YPL088W	4-isopropylbenzyl alcohol
0	YPL088W	4-methylbenzaldehyde
0	YPL088W	4-methylbenzyl alcohol
0	YPL088W	3-hydroxybenzaldehyde
0	YPL088W	3-hydroxybenzyl alcohol
0	YPL091W	glutathione
0	YPL091W	NADP(+)
0	YPL091W	glutathione disulfide
0	YPL091W	H+
0	YPL091W	NADPH
0	YPL091W	TRX1
0	YPL091W	TRX1 disulphide
0	YPL092W	sulphite
0	YPL095C	ethyl hexanoate
0	YPL095C	coenzyme A
0	YPL095C	ethanol
0	YPL095C	hexanoyl-CoA
0	YPL095C	ethyl decanoate
0	YPL095C	decanoyl-CoA
0	YPL095C	ethyl butanoate
0	YPL095C	butanoyl-CoA
0	YPL095C	ethyl octanoate
0	YPL095C	octanoyl-CoA
0	YPL095C	ethyl propionate
0	YPL095C	propionyl-CoA
0	YPL097W	diphosphate
0	YPL097W	Tyr-tRNA(Tyr)
0	YPL097W	AMP
0	YPL097W	tRNA(Tyr)
0	YPL097W	L-tyrosine
0	YPL097W	ATP
0	YPL104W	diphosphate
0	YPL104W	AMP
0	YPL104W	Asp-tRNA(Asp)
0	YPL104W	ATP
0	YPL104W	tRNA(Asp)
0	YPL104W	L-aspartate
0	YPL110C	H+
0	YPL110C	glycerol 3-phosphate
0	YPL110C	choline
0	YPL110C	H2O
0	YPL110C	sn-glycero-3-phosphocholine
0	YPL111W	urea
0	YPL111W	ornithine
0	YPL111W	H2O
0	YPL111W	L-arginine
0	YPL117C	prenyl diphosphate(3-)
0	YPL117C	isopentenyl diphosphate
0	YPL120W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)
0	YPL120W	ADP
0	YPL120W	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)
0	YPL120W	H+
0	YPL120W	ATP
0	YPL120W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)
0	YPL120W	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)
0	YPL120W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)
0	YPL120W	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)
0	YPL120W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)
0	YPL120W	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)
0	YPL120W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)
0	YPL120W	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)
0	YPL120W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)
0	YPL120W	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)
0	YPL120W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)
0	YPL120W	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)
0	YPL120W	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)
0	YPL120W	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)
0	YPL132W	H2O
0	YPL132W	H+
0	YPL132W	ferricytochrome c
0	YPL132W	oxygen
0	YPL132W	ferrocytochrome c
0	YPL134C	2-oxoadipic acid
0	YPL134C	2-oxoglutarate
0	YPL134C	(S)-malate
0	YPL135W	S-sulfanyl-[cysteine desulfurase]-[disordered-form scaffold protein] complex
0	YPL135W	[disordered-form [Fe-S] cluster scaffold protein]
0	YPL135W	S-sulfanyl-[L-cysteine desulfurase]
0	YPL147W	stearate
0	YPL147W	laurate
0	YPL147W	palmitate
0	YPL147W	lauroyl-CoA
0	YPL147W	phosphate
0	YPL147W	H+
0	YPL147W	ADP
0	YPL147W	ATP
0	YPL147W	H2O
0	YPL147W	stearoyl-CoA
0	YPL147W	hexacosanoyl-CoA
0	YPL147W	myristoyl-CoA
0	YPL147W	palmitoyl-CoA
0	YPL147W	oleoyl-CoA
0	YPL147W	myristate
0	YPL147W	palmitoleoyl-CoA(4-)
0	YPL147W	icosanoyl-CoA
0	YPL147W	tetracosanoyl-CoA
0	YPL147W	oleate
0	YPL147W	docosanoyl-CoA
0	YPL148C	pantetheine 4'-phosphate
0	YPL148C	H+
0	YPL148C	adenosine 3',5'-bismonophosphate
0	YPL148C	H2O
0	YPL148C	coenzyme A
0	YPL160W	AMP
0	YPL160W	diphosphate
0	YPL160W	Leu-tRNA(Leu)
0	YPL160W	ATP
0	YPL160W	tRNA(Leu)
0	YPL160W	L-leucine
0	YPL172C	heme o
0	YPL172C	diphosphate
0	YPL172C	ferroheme b
0	YPL172C	farnesyl diphosphate
0	YPL172C	H2O
0	YPL175W	H+
0	YPL175W	G00143
0	YPL175W	UDP
0	YPL175W	1-phosphatidyl-1D-myo-inositol
0	YPL175W	UDP-N-acetyl-alpha-D-glucosamine
0	YPL188W	NADPH
0	YPL188W	H+
0	YPL188W	ADP
0	YPL188W	NADH
0	YPL188W	ATP
0	YPL188W	NADP(+)
0	YPL188W	NAD
0	YPL189W	H+
0	YPL189W	glycerol
0	YPL206C	diglyceride (1-16:1, 2-18:1)
0	YPL206C	glycerol 3-phosphate
0	YPL206C	H+
0	YPL206C	phosphatidylglycerol (1-16:1, 2-18:1)
0	YPL206C	H2O
0	YPL206C	diglyceride (1-16:1, 2-16:1)
0	YPL206C	phosphatidylglycerol (1-16:1, 2-16:1)
0	YPL206C	diglyceride (1-16:0, 2-16:1)
0	YPL206C	phosphatidylglycerol (1-16:0, 2-16:1)
0	YPL206C	diglyceride (1-18:1, 2-16:1)
0	YPL206C	phosphatidylglycerol (1-18:1, 2-16:1)
0	YPL206C	diglyceride (1-18:0, 2-16:1)
0	YPL206C	phosphatidylglycerol (1-18:0, 2-16:1)
0	YPL206C	diglyceride (1-16:0, 2-18:1)
0	YPL206C	phosphatidylglycerol (1-16:0, 2-18:1)
0	YPL212C	pseudouridine 5'-phosphate
0	YPL212C	H2O
0	YPL212C	ribose-5-phosphate
0	YPL212C	uracil
0	YPL214C	H+
0	YPL214C	ADP
0	YPL214C	4-methyl-5-(2-phosphonooxyethyl)thiazole
0	YPL214C	ATP
0	YPL214C	5-(2-hydroxyethyl)-4-methylthiazole
0	YPL214C	diphosphate
0	YPL214C	TMP
0	YPL214C	4-amino-2-methyl-5-diphosphomethylpyrimidine
0	YPL227C	Dolichyl beta-D-glucosyl phosphate
0	YPL227C	UDP
0	YPL227C	H+
0	YPL227C	dolichyl phosphate
0	YPL227C	UDP-D-glucose
0	YPL231W	stearoyl-CoA
0	YPL231W	carbon dioxide
0	YPL231W	NADP(+)
0	YPL231W	coenzyme A
0	YPL231W	H2O
0	YPL231W	H+
0	YPL231W	acetyl-CoA
0	YPL231W	malonyl-CoA
0	YPL231W	NADPH
0	YPL231W	palmitoyl-CoA
0	YPL234C	phosphate
0	YPL234C	H+
0	YPL234C	ADP
0	YPL234C	ATP
0	YPL234C	H2O
0	YPL244C	UDP-D-galactose
0	YPL252C	H2O
0	YPL252C	NAD
0	YPL252C	heme a
0	YPL252C	oxygen
0	YPL252C	NADH
0	YPL252C	heme o
0	YPL252C	3-hexaprenyl-4,5-dihydroxybenzoic acid
0	YPL252C	3-hexaprenyl-4-hydroxybenzoic acid
0	YPL258C	H+
0	YPL258C	ADP
0	YPL258C	4-amino-2-methyl-5-phosphomethylpyrimidine
0	YPL258C	ATP
0	YPL258C	4-amino-5-hydroxymethyl-2-methylpyrimidine
0	YPL258C	4-amino-2-methyl-5-diphosphomethylpyrimidine
0	YPL262W	(S)-malate
0	YPL262W	fumarate
0	YPL262W	H2O
0	YPL265W	H+
0	YPL265W	L-glycine
0	YPL265W	L-glutamine
0	YPL265W	L-aspartate
0	YPL265W	L-serine
0	YPL265W	L-glutamate
0	YPL265W	L-alanine
0	YPL265W	L-asparagine
0	YPL268W	1D-myo-inositol 1,4,5-trisphosphate
0	YPL268W	diglyceride (1-16:0, 2-18:1)
0	YPL268W	H+
0	YPL268W	H2O
0	YPL268W	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)
0	YPL268W	diglyceride (1-18:1, 2-18:1)
0	YPL268W	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)
0	YPL268W	diglyceride (1-18:1, 2-16:1)
0	YPL268W	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)
0	YPL268W	diglyceride (1-18:0, 2-16:1)
0	YPL268W	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)
0	YPL268W	diglyceride (1-16:0, 2-16:1)
0	YPL268W	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)
0	YPL268W	diglyceride (1-16:1, 2-16:1)
0	YPL268W	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)
0	YPL268W	diglyceride (1-16:1, 2-18:1)
0	YPL268W	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)
0	YPL268W	diglyceride (1-18:0, 2-18:1)
0	YPL268W	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)
0	YPL271W	H+
0	YPL271W	H2O
0	YPL271W	ATP
0	YPL271W	phosphate
0	YPL271W	ADP
0	YPL273W	S-adenosyl-L-homocysteine
0	YPL273W	H+
0	YPL273W	L-methionine
0	YPL273W	S-adenosyl-L-methionine
0	YPL273W	L-homocysteine
0	YPL274W	spermidine
0	YPL274W	H+
0	YPL274W	S-adenosyl-L-methionine
0	YPL280W	H2O
0	YPL280W	methylglyoxal
0	YPL280W	H+
0	YPL280W	(R)-lactate
0	YPL281C	phosphoenolpyruvate
0	YPL281C	H2O
0	YPL281C	2-phospho-D-glyceric acid
0	YPR001W	H+
0	YPR001W	citrate
0	YPR001W	coenzyme A
0	YPR001W	H2O
0	YPR001W	oxaloacetate
0	YPR001W	acetyl-CoA
0	YPR001W	2-methylcitrate
0	YPR001W	propionyl-CoA
0	YPR002W	(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylic acid
0	YPR002W	2-methylcitrate
0	YPR003C	sulphate
0	YPR006C	pyruvate
0	YPR006C	succinate
0	YPR006C	(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylic acid
0	YPR011C	adenosine 3',5'-bismonophosphate
0	YPR020W	H+
0	YPR020W	H2O
0	YPR020W	ATP
0	YPR020W	phosphate
0	YPR020W	ADP
0	YPR021C	L-aspartate
0	YPR021C	L-glutamate
0	YPR026W	D-glucose
0	YPR026W	H2O
0	YPR026W	trehalose
0	YPR033C	His-tRNA(His)
0	YPR033C	diphosphate
0	YPR033C	AMP
0	YPR033C	ATP
0	YPR033C	tRNA(His)
0	YPR033C	L-histidine
0	YPR035W	phosphate
0	YPR035W	ADP
0	YPR035W	H+
0	YPR035W	L-glutamine
0	YPR035W	L-glutamate
0	YPR035W	ATP
0	YPR035W	ammonium
0	YPR036W	H+
0	YPR036W	phosphate
0	YPR036W	ADP
0	YPR036W	H2O
0	YPR036W	ATP
0	YPR047W	diphosphate
0	YPR047W	Phe-tRNA(Phe)
0	YPR047W	AMP
0	YPR047W	L-phenylalanine
0	YPR047W	ATP
0	YPR047W	tRNA(Phe)
0	YPR058W	L-glycine
0	YPR060C	prephenate
0	YPR060C	chorismate
0	YPR062W	ammonium
0	YPR062W	uracil
0	YPR062W	H2O
0	YPR062W	H+
0	YPR062W	cytosine
0	YPR069C	spermidine
0	YPR069C	5'-S-methyl-5'-thioadenosine
0	YPR069C	H+
0	YPR069C	S-adenosylmethioninamine
0	YPR069C	putrescine
0	YPR074C	sedoheptulose 7-phosphate
0	YPR074C	glyceraldehyde 3-phosphate
0	YPR074C	ribose-5-phosphate
0	YPR074C	D-xylulose 5-phosphate
0	YPR074C	D-fructose 6-phosphate
